step,timestamp,candle_index,direction,reason,event
SWEEP_to_DISPLACEMENT,2025-05-05T06:00:00,22406,,Displacement | body_ratio=0.892 wick=11.17000,STATE_TRANSITION
DISPLACEMENT_to_EXPANSION,2025-05-05T06:30:00,22408,,Bearish expansion | close=3255.39000 disp_close=3260.24000,STATE_TRANSITION
RANGE_to_SWEEP,2025-05-12T02:00:00,22850,,Sweep @ 3265.96000 idx=22850,STATE_TRANSITION
RANGE_to_SWEEP,2025-05-12T17:00:00,22910,,Sweep @ 3241.03000 idx=22910,STATE_TRANSITION
RANGE_to_SWEEP,2025-05-13T03:00:00,22946,,Sweep @ 3243.31000 idx=22946,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-05-13T04:30:00,22952,,Displacement | body_ratio=0.932 wick=14.06000,STATE_TRANSITION
RANGE_to_SWEEP,2025-05-13T18:30:00,23008,,Sweep @ 3245.71000 idx=23008,STATE_TRANSITION
RANGE_to_SWEEP,2025-05-13T19:15:00,23011,,Sweep @ 3257.05000 idx=23011,STATE_TRANSITION
RANGE_to_SWEEP,2025-05-14T02:00:00,23034,,Sweep @ 3257.10000 idx=23034,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-05-14T03:00:00,23038,,Displacement | body_ratio=0.853 wick=10.12000,STATE_TRANSITION
RANGE_to_SWEEP,2025-05-14T04:00:00,23042,,Sweep @ 3238.80000 idx=23042,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-05-14T04:15:00,23043,,Displacement | body_ratio=0.717 wick=10.19000,STATE_TRANSITION
RANGE_to_SWEEP,2025-05-14T04:45:00,23045,,Sweep @ 3237.44000 idx=23045,STATE_TRANSITION
RANGE_to_SWEEP,2025-05-14T08:00:00,23058,,Sweep @ 3221.69000 idx=23058,STATE_TRANSITION
RANGE_to_SWEEP,2025-05-14T16:15:00,23091,,Sweep @ 3175.07000 idx=23091,STATE_TRANSITION
RANGE_to_SWEEP,2025-05-14T22:15:00,23115,,Sweep @ 3169.66000 idx=23115,STATE_TRANSITION
RANGE_to_SWEEP,2025-05-15T02:00:00,23126,,Sweep @ 3185.80000 idx=23126,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-05-15T04:30:00,23136,,Displacement | body_ratio=0.763 wick=11.19000,STATE_TRANSITION
RANGE_to_SWEEP,2025-05-15T05:00:00,23138,,Sweep @ 3169.70000 idx=23138,STATE_TRANSITION
RANGE_to_SWEEP,2025-05-15T09:00:00,23154,,Sweep @ 3120.57000 idx=23154,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-05-15T09:15:00,23155,,Displacement | body_ratio=0.870 wick=15.40000,STATE_TRANSITION
DISPLACEMENT_to_EXPANSION,2025-05-15T09:30:00,23156,,Bullish expansion | close=3147.95000 disp_close=3140.43000,STATE_TRANSITION
RANGE_to_SWEEP,2025-05-16T04:15:00,23227,,Sweep @ 3221.72000 idx=23227,STATE_TRANSITION
RANGE_to_SWEEP,2025-05-16T07:00:00,23238,,Sweep @ 3211.76000 idx=23238,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-05-16T09:00:00,23246,,Displacement | body_ratio=0.742 wick=13.35000,STATE_TRANSITION
RANGE_to_SWEEP,2025-05-16T10:15:00,23251,,Sweep @ 3205.46000 idx=23251,STATE_TRANSITION
RANGE_to_SWEEP,2025-05-16T15:15:00,23271,,Sweep @ 3164.71000 idx=23271,STATE_TRANSITION
RANGE_to_SWEEP,2025-05-16T20:00:00,23290,,Sweep @ 3192.21000 idx=23290,STATE_TRANSITION
RANGE_to_SWEEP,2025-05-16T22:00:00,23298,,Sweep @ 3192.55000 idx=23298,STATE_TRANSITION
RANGE_to_SWEEP,2025-05-19T04:00:00,23318,,Sweep @ 3246.64000 idx=23318,STATE_TRANSITION
RANGE_to_SWEEP,2025-05-19T07:00:00,23330,,Sweep @ 3206.70000 idx=23330,STATE_TRANSITION
RANGE_to_SWEEP,2025-05-19T16:00:00,23366,,Sweep @ 3227.69000 idx=23366,STATE_TRANSITION
RANGE_to_SWEEP,2025-05-20T01:15:00,23399,,Sweep @ 3225.15000 idx=23399,STATE_TRANSITION
RANGE_to_SWEEP,2025-05-20T04:30:00,23412,,Sweep @ 3232.75000 idx=23412,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-05-20T04:45:00,23413,,Displacement | body_ratio=0.890 wick=6.97000,STATE_TRANSITION
DISPLACEMENT_to_EXPANSION,2025-05-20T05:00:00,23414,,Bearish expansion | close=3216.09000 disp_close=3221.20000,STATE_TRANSITION
RANGE_to_SWEEP,2025-05-20T06:00:00,23418,,Sweep @ 3204.84000 idx=23418,STATE_TRANSITION
RANGE_to_SWEEP,2025-05-20T12:00:00,23442,,Sweep @ 3237.74000 idx=23442,STATE_TRANSITION
RANGE_to_SWEEP,2025-05-20T20:30:00,23476,,Sweep @ 3286.68000 idx=23476,STATE_TRANSITION
RANGE_to_SWEEP,2025-05-21T01:30:00,23492,,Sweep @ 3297.70000 idx=23492,STATE_TRANSITION
RANGE_to_SWEEP,2025-05-21T09:30:00,23524,,Sweep @ 3320.28000 idx=23524,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-05-21T10:00:00,23526,,Displacement | body_ratio=0.977 wick=8.77000,STATE_TRANSITION
RANGE_to_SWEEP,2025-05-21T16:00:00,23550,,Sweep @ 3299.97000 idx=23550,STATE_TRANSITION
RANGE_to_SWEEP,2025-05-21T21:00:00,23570,,Sweep @ 3316.43000 idx=23570,STATE_TRANSITION
RANGE_to_SWEEP,2025-05-22T03:00:00,23590,,Sweep @ 3326.17000 idx=23590,STATE_TRANSITION
RANGE_to_SWEEP,2025-05-22T06:15:00,23603,,Sweep @ 3345.43000 idx=23603,STATE_TRANSITION
RANGE_to_SWEEP,2025-05-22T10:00:00,23618,,Sweep @ 3323.97000 idx=23618,STATE_TRANSITION
RANGE_to_SWEEP,2025-05-22T14:00:00,23634,,Sweep @ 3283.03000 idx=23634,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-05-22T14:45:00,23637,,Displacement | body_ratio=0.918 wick=15.88000,STATE_TRANSITION
RANGE_to_SWEEP,2025-05-22T16:15:00,23643,,Sweep @ 3315.80000 idx=23643,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-05-22T16:45:00,23645,,Displacement | body_ratio=0.965 wick=23.07000,STATE_TRANSITION
RANGE_to_SWEEP,2025-05-23T03:45:00,23685,,Sweep @ 3303.94000 idx=23685,STATE_TRANSITION
RANGE_to_SWEEP,2025-05-23T15:00:00,23730,,Sweep @ 3355.44000 idx=23730,STATE_TRANSITION
RANGE_to_SWEEP,2025-05-23T20:30:00,23752,,Sweep @ 3365.81000 idx=23752,STATE_TRANSITION
RANGE_to_SWEEP,2025-05-26T09:15:00,23799,,Sweep @ 3338.81000 idx=23799,STATE_TRANSITION
RANGE_to_SWEEP,2025-05-26T13:00:00,23814,,Sweep @ 3328.77000 idx=23814,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-05-26T15:30:00,23824,,Displacement | body_ratio=0.910 wick=7.80000,STATE_TRANSITION
RANGE_to_SWEEP,2025-05-26T16:00:00,23826,,Sweep @ 3336.88000 idx=23826,STATE_TRANSITION
RANGE_to_SWEEP,2025-05-27T05:15:00,23865,,Sweep @ 3338.88000 idx=23865,STATE_TRANSITION
RANGE_to_SWEEP,2025-05-27T13:15:00,23897,,Sweep @ 3290.75000 idx=23897,STATE_TRANSITION
RANGE_to_SWEEP,2025-05-27T17:00:00,23912,,Sweep @ 3285.38000 idx=23912,STATE_TRANSITION
RANGE_to_SWEEP,2025-05-27T22:00:00,23932,,Sweep @ 3305.21000 idx=23932,STATE_TRANSITION
RANGE_to_SWEEP,2025-05-28T04:00:00,23952,,Sweep @ 3310.79000 idx=23952,STATE_TRANSITION
RANGE_to_SWEEP,2025-05-28T06:30:00,23962,,Sweep @ 3292.50000 idx=23962,STATE_TRANSITION
RANGE_to_SWEEP,2025-05-28T10:00:00,23976,,Sweep @ 3313.45000 idx=23976,STATE_TRANSITION
RANGE_to_SWEEP,2025-05-28T13:00:00,23988,,Sweep @ 3324.67000 idx=23988,STATE_TRANSITION
RANGE_to_SWEEP,2025-05-28T16:45:00,24003,,Sweep @ 3301.10000 idx=24003,STATE_TRANSITION
RANGE_to_SWEEP,2025-05-29T01:00:00,24032,,Sweep @ 3286.31000 idx=24032,STATE_TRANSITION
RANGE_to_SWEEP,2025-05-29T10:30:00,24070,,Sweep @ 3281.76000 idx=24070,STATE_TRANSITION
RANGE_to_SWEEP,2025-05-29T13:45:00,24083,,Sweep @ 3300.79000 idx=24083,STATE_TRANSITION
RANGE_to_SWEEP,2025-05-29T18:45:00,24103,,Sweep @ 3322.01000 idx=24103,STATE_TRANSITION
RANGE_to_SWEEP,2025-05-30T02:30:00,24130,,Sweep @ 3312.95000 idx=24130,STATE_TRANSITION
RANGE_to_SWEEP,2025-05-30T07:45:00,24151,,Sweep @ 3292.30000 idx=24151,STATE_TRANSITION
RANGE_to_SWEEP,2025-05-30T14:45:00,24179,,Sweep @ 3288.69000 idx=24179,STATE_TRANSITION
RANGE_to_SWEEP,2025-05-30T23:00:00,24212,,Sweep @ 3295.79000 idx=24212,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-05-30T23:45:00,24215,,Displacement | body_ratio=0.938 wick=3.56000,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-02T07:45:00,24243,,Sweep @ 3318.18000 idx=24243,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-02T14:30:00,24270,,Sweep @ 3360.10000 idx=24270,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-02T15:30:00,24274,,Sweep @ 3363.65000 idx=24274,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-06-02T15:45:00,24275,,Displacement | body_ratio=0.849 wick=7.40000,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-02T21:45:00,24299,,Sweep @ 3380.05000 idx=24299,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-02T23:45:00,24307,,Sweep @ 3382.78000 idx=24307,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-06-03T03:00:00,24316,,Displacement | body_ratio=0.658 wick=8.06000,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-03T03:30:00,24318,,Sweep @ 3373.86000 idx=24318,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-03T07:00:00,24332,,Sweep @ 3361.16000 idx=24332,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-03T08:30:00,24338,,Sweep @ 3356.40000 idx=24338,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-03T15:00:00,24364,,Sweep @ 3350.33000 idx=24364,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-06-03T15:30:00,24366,,Displacement | body_ratio=0.689 wick=10.06000,STATE_TRANSITION
SWEEP_to_EXPANSION_shadow,2025-06-03T16:45:00,24371,,Shadow resume: displacement carried from prior HTF window — strength check skipped,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-03T20:30:00,24386,,Sweep @ 3354.59000 idx=24386,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-04T01:45:00,24403,,Sweep @ 3358.46000 idx=24403,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-06-04T03:00:00,24408,,Displacement | body_ratio=0.721 wick=8.38000,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-04T03:30:00,24410,,Sweep @ 3351.18000 idx=24410,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-06-04T04:00:00,24412,,Displacement | body_ratio=0.673 wick=11.71000,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-04T15:30:00,24458,,Sweep @ 3349.35000 idx=24458,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-06-04T17:00:00,24464,,Displacement | body_ratio=0.876 wick=16.25000,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-05T03:30:00,24502,,Sweep @ 3381.51000 idx=24502,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-05T07:45:00,24519,,Sweep @ 3366.67000 idx=24519,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-05T17:00:00,24556,,Sweep @ 3367.58000 idx=24556,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-06T01:15:00,24585,,Sweep @ 3363.37000 idx=24585,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-06T04:30:00,24598,,Sweep @ 3368.60000 idx=24598,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-06T08:15:00,24613,,Sweep @ 3373.96000 idx=24613,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-06-06T09:30:00,24618,,Displacement | body_ratio=0.937 wick=6.83000,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-06T15:30:00,24642,,Sweep @ 3343.56000 idx=24642,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-06T21:30:00,24666,,Sweep @ 3314.66000 idx=24666,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-09T03:15:00,24685,,Sweep @ 3304.84000 idx=24685,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-09T05:15:00,24693,,Sweep @ 3296.98000 idx=24693,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-09T13:45:00,24727,,Sweep @ 3312.13000 idx=24727,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-09T17:15:00,24741,,Sweep @ 3326.84000 idx=24741,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-10T01:45:00,24771,,Sweep @ 3321.60000 idx=24771,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-10T05:30:00,24786,,Sweep @ 3301.94000 idx=24786,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-10T09:45:00,24803,,Sweep @ 3331.16000 idx=24803,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-10T14:45:00,24823,,Sweep @ 3338.11000 idx=24823,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-06-10T17:00:00,24832,,Displacement | body_ratio=0.742 wick=10.01000,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-10T17:45:00,24835,,Sweep @ 3325.49000 idx=24835,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-10T21:45:00,24851,,Sweep @ 3319.48000 idx=24851,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-06-10T22:00:00,24852,,Displacement | body_ratio=0.966 wick=4.67000,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-10T22:45:00,24855,,Sweep @ 3334.11000 idx=24855,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-11T03:30:00,24870,,Sweep @ 3335.22000 idx=24870,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-11T06:45:00,24883,,Sweep @ 3341.43000 idx=24883,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-06-11T09:15:00,24893,,Displacement | body_ratio=0.759 wick=6.22000,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-11T12:00:00,24904,,Sweep @ 3344.61000 idx=24904,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-11T15:45:00,24919,,Sweep @ 3355.74000 idx=24919,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-11T21:00:00,24940,,Sweep @ 3323.88000 idx=24940,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-11T22:45:00,24947,,Sweep @ 3348.70000 idx=24947,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-12T04:30:00,24966,,Sweep @ 3375.52000 idx=24966,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-12T15:30:00,25010,,Sweep @ 3390.48000 idx=25010,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-13T04:30:00,25058,,Sweep @ 3430.88000 idx=25058,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-13T08:30:00,25074,,Sweep @ 3418.00000 idx=25074,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-13T16:30:00,25106,,Sweep @ 3446.75000 idx=25106,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-06-13T17:00:00,25108,,Displacement | body_ratio=0.697 wick=11.10000,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-16T10:15:00,25173,,Sweep @ 3410.50000 idx=25173,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-16T14:00:00,25188,,Sweep @ 3422.24000 idx=25188,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-06-16T16:45:00,25199,,Displacement | body_ratio=0.780 wick=27.55000,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-17T01:30:00,25230,,Sweep @ 3386.78000 idx=25230,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-17T02:30:00,25234,,Sweep @ 3400.22000 idx=25234,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-06-17T05:45:00,25247,,Displacement | body_ratio=0.801 wick=11.75000,STATE_TRANSITION
DISPLACEMENT_to_EXPANSION,2025-06-17T06:00:00,25248,,Bearish expansion | close=3384.90000 disp_close=3390.04000,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-20T08:45:00,25525,,Sweep @ 3342.40000 idx=25525,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-06-20T10:00:00,25530,,Displacement | body_ratio=0.714 wick=11.09000,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-20T12:45:00,25541,,Sweep @ 3359.24000 idx=25541,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-23T03:00:00,25594,,Sweep @ 3373.60000 idx=25594,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-06-23T04:15:00,25599,,Displacement | body_ratio=0.871 wick=14.08000,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-23T08:30:00,25616,,Sweep @ 3347.10000 idx=25616,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-23T12:15:00,25631,,Sweep @ 3369.02000 idx=25631,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-23T15:15:00,25643,,Sweep @ 3369.20000 idx=25643,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-23T18:00:00,25654,,Sweep @ 3388.43000 idx=25654,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-06-23T20:15:00,25663,,Displacement | body_ratio=0.661 wick=12.00000,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-23T22:45:00,25673,,Sweep @ 3375.64000 idx=25673,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-24T02:00:00,25682,,Sweep @ 3350.32000 idx=25682,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-24T06:30:00,25700,,Sweep @ 3357.92000 idx=25700,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-06-24T08:00:00,25706,,Displacement | body_ratio=0.912 wick=7.51000,STATE_TRANSITION
DISPLACEMENT_to_EXPANSION,2025-06-24T08:15:00,25707,,Bearish expansion | close=3338.63000 disp_close=3341.78000,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-25T03:30:00,25780,,Sweep @ 3330.06000 idx=25780,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-25T13:00:00,25818,,Sweep @ 3325.04000 idx=25818,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-25T17:15:00,25835,,Sweep @ 3318.81000 idx=25835,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-25T19:00:00,25842,,Sweep @ 3328.37000 idx=25842,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-26T03:00:00,25870,,Sweep @ 3339.32000 idx=25870,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-26T04:15:00,25875,,Sweep @ 3330.07000 idx=25875,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-26T10:00:00,25898,,Sweep @ 3343.93000 idx=25898,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-26T15:30:00,25920,,Sweep @ 3330.45000 idx=25920,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-26T17:00:00,25926,,Sweep @ 3316.73000 idx=25926,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-26T20:00:00,25938,,Sweep @ 3333.59000 idx=25938,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-06-26T22:00:00,25946,,Displacement | body_ratio=0.948 wick=4.42000,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-27T09:45:00,25989,,Sweep @ 3287.67000 idx=25989,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-27T13:45:00,26005,,Sweep @ 3279.74000 idx=26005,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-30T01:30:00,26048,,Sweep @ 3249.38000 idx=26048,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-30T05:00:00,26062,,Sweep @ 3282.46000 idx=26062,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-30T10:00:00,26082,,Sweep @ 3295.65000 idx=26082,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-06-30T12:00:00,26090,,Displacement | body_ratio=0.803 wick=7.83000,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-30T14:30:00,26100,,Sweep @ 3274.59000 idx=26100,STATE_TRANSITION
RANGE_to_SWEEP,2025-06-30T18:00:00,26114,,Sweep @ 3290.10000 idx=26114,STATE_TRANSITION
RANGE_to_SWEEP,2025-07-01T11:00:00,26178,,Sweep @ 3342.17000 idx=26178,STATE_TRANSITION
RANGE_to_SWEEP,2025-07-01T15:15:00,26195,,Sweep @ 3357.12000 idx=26195,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-07-01T16:00:00,26198,,Displacement | body_ratio=0.862 wick=7.89000,STATE_TRANSITION
RANGE_to_SWEEP,2025-07-01T17:45:00,26205,,Sweep @ 3343.65000 idx=26205,STATE_TRANSITION
RANGE_to_SWEEP,2025-07-01T20:15:00,26215,,Sweep @ 3337.00000 idx=26215,STATE_TRANSITION
RANGE_to_SWEEP,2025-07-02T01:00:00,26230,,Sweep @ 3336.70000 idx=26230,STATE_TRANSITION
RANGE_to_SWEEP,2025-07-02T04:15:00,26243,,Sweep @ 3332.27000 idx=26243,STATE_TRANSITION
RANGE_to_SWEEP,2025-07-02T08:30:00,26260,,Sweep @ 3343.76000 idx=26260,STATE_TRANSITION
RANGE_to_SWEEP,2025-07-02T13:00:00,26278,,Sweep @ 3344.59000 idx=26278,STATE_TRANSITION
RANGE_to_SWEEP,2025-07-02T17:15:00,26295,,Sweep @ 3334.01000 idx=26295,STATE_TRANSITION
RANGE_to_SWEEP,2025-07-02T20:00:00,26306,,Sweep @ 3350.44000 idx=26306,STATE_TRANSITION
RANGE_to_SWEEP,2025-07-03T02:00:00,26326,,Sweep @ 3362.26000 idx=26326,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-07-03T02:15:00,26327,,Displacement | body_ratio=0.725 wick=6.80000,STATE_TRANSITION
DISPLACEMENT_to_EXPANSION,2025-07-03T02:45:00,26329,,Bearish expansion | close=3349.38000 disp_close=3350.53000,STATE_TRANSITION
RANGE_to_SWEEP,2025-07-07T02:00:00,26494,,Sweep @ 3330.81000 idx=26494,STATE_TRANSITION
RANGE_to_SWEEP,2025-07-07T03:45:00,26501,,Sweep @ 3323.94000 idx=26501,STATE_TRANSITION
RANGE_to_SWEEP,2025-07-07T07:15:00,26515,,Sweep @ 3305.34000 idx=26515,STATE_TRANSITION
RANGE_to_SWEEP,2025-07-07T13:45:00,26541,,Sweep @ 3296.50000 idx=26541,STATE_TRANSITION
RANGE_to_SWEEP,2025-07-08T01:30:00,26584,,Sweep @ 3342.90000 idx=26584,STATE_TRANSITION
RANGE_to_SWEEP,2025-07-08T04:00:00,26594,,Sweep @ 3329.70000 idx=26594,STATE_TRANSITION
RANGE_to_SWEEP,2025-07-08T10:00:00,26618,,Sweep @ 3339.54000 idx=26618,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-07-08T10:15:00,26619,,Displacement | body_ratio=0.866 wick=5.67000,STATE_TRANSITION
RANGE_to_SWEEP,2025-07-08T11:15:00,26623,,Sweep @ 3324.52000 idx=26623,STATE_TRANSITION
RANGE_to_SWEEP,2025-07-08T12:00:00,26626,,Sweep @ 3322.94000 idx=26626,STATE_TRANSITION
RANGE_to_SWEEP,2025-07-08T16:15:00,26643,,Sweep @ 3319.06000 idx=26643,STATE_TRANSITION
RANGE_to_SWEEP,2025-07-09T02:45:00,26681,,Sweep @ 3297.37000 idx=26681,STATE_TRANSITION
RANGE_to_SWEEP,2025-07-09T11:15:00,26715,,Sweep @ 3284.50000 idx=26715,STATE_TRANSITION
RANGE_to_SWEEP,2025-07-09T14:00:00,26726,,Sweep @ 3296.02000 idx=26726,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-07-09T14:15:00,26727,,Displacement | body_ratio=0.954 wick=5.65000,STATE_TRANSITION
DISPLACEMENT_to_EXPANSION,2025-07-09T14:30:00,26728,,Bearish expansion | close=3286.48000 disp_close=3287.82000,STATE_TRANSITION
RANGE_to_SWEEP,2025-07-09T16:15:00,26735,,Sweep @ 3299.50000 idx=26735,STATE_TRANSITION
RANGE_to_SWEEP,2025-07-09T22:15:00,26759,,Sweep @ 3316.89000 idx=26759,STATE_TRANSITION
RANGE_to_SWEEP,2025-07-10T03:45:00,26777,,Sweep @ 3321.80000 idx=26777,STATE_TRANSITION
RANGE_to_SWEEP,2025-07-10T07:00:00,26790,,Sweep @ 3314.85000 idx=26790,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-07-10T07:45:00,26793,,Displacement | body_ratio=0.905 wick=4.02000,STATE_TRANSITION
DISPLACEMENT_to_EXPANSION,2025-07-10T08:00:00,26794,,Bullish expansion | close=3324.07000 disp_close=3322.20000,STATE_TRANSITION
EXPANSION_to_RETEST,2025-07-10T20:00:00,26842,,Retest | depth_abs=0.51000 ceiling=1.52850,STATE_TRANSITION
RETEST_to_EXECUTION,2025-07-10T20:15:00,26843,,Risk approved → entering execution,STATE_TRANSITION
RANGE_to_SWEEP,2025-07-11T04:00:00,26870,,Sweep @ 3331.57000 idx=26870,STATE_TRANSITION
RANGE_to_SWEEP,2025-07-11T08:30:00,26888,,Sweep @ 3340.31000 idx=26888,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-07-11T09:45:00,26893,,Displacement | body_ratio=0.942 wick=7.06000,STATE_TRANSITION
RANGE_to_SWEEP,2025-07-14T16:00:00,27010,,Sweep @ 3347.23000 idx=27010,STATE_TRANSITION
RANGE_to_SWEEP,2025-07-15T05:15:00,27059,,Sweep @ 3352.09000 idx=27059,STATE_TRANSITION
RANGE_to_SWEEP,2025-07-15T11:00:00,27082,,Sweep @ 3365.62000 idx=27082,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-07-15T11:15:00,27083,,Displacement | body_ratio=0.823 wick=6.56000,STATE_TRANSITION
RANGE_to_SWEEP,2025-07-15T13:00:00,27090,,Sweep @ 3366.00000 idx=27090,STATE_TRANSITION
RANGE_to_SWEEP,2025-07-16T03:30:00,27144,,Sweep @ 3332.62000 idx=27144,STATE_TRANSITION
RANGE_to_SWEEP,2025-07-16T11:00:00,27174,,Sweep @ 3342.39000 idx=27174,STATE_TRANSITION
RANGE_to_SWEEP,2025-07-16T14:15:00,27187,,Sweep @ 3333.85000 idx=27187,STATE_TRANSITION
RANGE_to_SWEEP,2025-07-17T08:45:00,27257,,Sweep @ 3335.84000 idx=27257,STATE_TRANSITION
RANGE_to_SWEEP,2025-07-17T12:45:00,27273,,Sweep @ 3324.76000 idx=27273,STATE_TRANSITION
RANGE_to_SWEEP,2025-07-17T15:00:00,27282,,Sweep @ 3322.28000 idx=27282,STATE_TRANSITION
RANGE_to_SWEEP,2025-07-17T20:30:00,27304,,Sweep @ 3340.85000 idx=27304,STATE_TRANSITION
