decision,reason,score,regime,selected_engine,bitnet_score,bitnet_decision,candle_idx,confidence_bucket
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45887,
REJECT,data_integrity_failed,0.0,,,0.9972691535949707,ACCEPT,45888,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45889,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45890,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45891,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45892,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45893,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45894,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45895,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45896,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45897,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45898,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45899,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45900,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45901,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45902,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45903,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45904,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45905,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45906,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45907,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45908,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45909,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45910,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45911,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45912,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45913,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45914,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45915,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45916,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45917,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45918,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45919,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45920,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45921,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45922,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45923,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45924,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45925,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45926,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45927,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45928,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45929,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45930,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45931,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45932,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45933,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45934,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45935,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45936,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45937,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45938,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45939,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45940,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45941,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45942,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45943,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45944,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45945,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45946,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45947,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45948,
BITNET_REJECT,,,,,0.0,,45949,HIGH_REJECT
BITNET_REJECT,,,,,0.0,,45950,HIGH_REJECT
BITNET_REJECT,,,,,0.0,,45951,HIGH_REJECT
REJECT,data_integrity_failed,0.0,,,0.778874933719635,ACCEPT,45952,
REJECT,data_integrity_failed,0.0,,,0.9999927282333374,ACCEPT,45953,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45954,
REJECT,data_integrity_failed,0.0,,,0.9999926090240479,ACCEPT,45955,
BITNET_REJECT,,,,,0.0,,45956,HIGH_REJECT
BITNET_REJECT,,,,,0.0,,45957,HIGH_REJECT
BITNET_REJECT,,,,,0.0,,45958,HIGH_REJECT
BITNET_REJECT,,,,,0.0,,45959,HIGH_REJECT
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45960,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45961,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45962,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45963,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45964,
REJECT,data_integrity_failed,0.0,,,0.9999926090240479,ACCEPT,45965,
REJECT,data_integrity_failed,0.0,,,0.8323711156845093,ACCEPT,45966,
BITNET_REJECT,,,,,-0.4930722713470459,,45967,HIGH_REJECT
REJECT,data_integrity_failed,0.0,,,0.8326011896133423,ACCEPT,45968,
BITNET_REJECT,,,,,0.0,,45969,HIGH_REJECT
BITNET_REJECT,,,,,0.0,,45970,HIGH_REJECT
BITNET_REJECT,,,,,-0.9561598300933838,,45971,HIGH_REJECT
REJECT,data_integrity_failed,0.0,,,0.9579727649688721,ACCEPT,45972,
REJECT,data_integrity_failed,0.0,,,0.6460209488868713,ACCEPT,45973,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45974,
REJECT,data_integrity_failed,0.0,,,0.9999905824661255,ACCEPT,45975,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45976,
REJECT,data_integrity_failed,0.0,,,0.9040616154670715,ACCEPT,45977,
REJECT,data_integrity_failed,0.0,,,0.9999110698699951,ACCEPT,45978,
BITNET_REJECT,,,,,-0.778874933719635,,45979,HIGH_REJECT
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45980,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45981,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45982,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45983,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45984,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45985,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45986,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45987,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45988,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45989,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45990,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45991,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45992,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45993,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45994,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45995,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45996,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45997,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45998,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,45999,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46000,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46001,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46002,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46003,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46004,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46005,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46006,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46007,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46008,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46009,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46010,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46011,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46012,
REJECT,data_integrity_failed,0.0,,,0.9999540448188782,ACCEPT,46013,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46014,
REJECT,data_integrity_failed,0.0,,,0.9970413446426392,ACCEPT,46015,
BITNET_REJECT,,,,,0.0,,46016,HIGH_REJECT
BITNET_REJECT,,,,,-0.9902001619338989,,46017,HIGH_REJECT
BITNET_REJECT,,,,,-0.994697093963623,,46018,HIGH_REJECT
BITNET_REJECT,,,,,0.060961153358221054,,46019,HIGH_REJECT
BITNET_REJECT,,,,,0.0,,46020,HIGH_REJECT
BITNET_REJECT,,,,,0.0,,46021,HIGH_REJECT
BITNET_REJECT,,,,,0.0,,46022,HIGH_REJECT
BITNET_REJECT,,,,,-0.6139007806777954,,46023,HIGH_REJECT
BITNET_REJECT,,,,,0.0,,46024,HIGH_REJECT
BITNET_REJECT,,,,,-0.07452315837144852,,46025,HIGH_REJECT
BITNET_REJECT,,,,,-0.5087817311286926,,46026,HIGH_REJECT
BITNET_REJECT,,,,,-0.778874933719635,,46027,HIGH_REJECT
BITNET_REJECT,,,,,-0.9991166591644287,,46028,HIGH_REJECT
BITNET_REJECT,,,,,-0.9995226263999939,,46029,HIGH_REJECT
BITNET_REJECT,,,,,-0.9995226263999939,,46030,HIGH_REJECT
BITNET_REJECT,,,,,-0.778874933719635,,46031,HIGH_REJECT
BITNET_REJECT,,,,,-0.8194068670272827,,46032,HIGH_REJECT
BITNET_REJECT,,,,,-0.9958379864692688,,46033,HIGH_REJECT
BITNET_REJECT,,,,,-0.9994111061096191,,46034,HIGH_REJECT
BITNET_REJECT,,,,,-0.778874933719635,,46035,HIGH_REJECT
BITNET_REJECT,,,,,-0.6393425464630127,,46036,HIGH_REJECT
REJECT,data_integrity_failed,0.0,,,0.8691017031669617,ACCEPT,46037,
BITNET_REJECT,,,,,0.0,,46038,HIGH_REJECT
BITNET_REJECT,,,,,0.0,,46039,HIGH_REJECT
BITNET_REJECT,,,,,0.0,,46040,HIGH_REJECT
REJECT,data_integrity_failed,0.0,,,0.9907646179199219,ACCEPT,46041,
REJECT,data_integrity_failed,0.0,,,0.984072744846344,ACCEPT,46042,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46043,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46044,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46045,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46046,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46047,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46048,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46049,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46050,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46051,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46052,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46053,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46054,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46055,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46056,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46057,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46058,
REJECT,data_integrity_failed,0.0,,,0.9695662260055542,ACCEPT,46059,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46060,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46061,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46062,
REJECT,data_integrity_failed,0.0,,,0.9742123484611511,ACCEPT,46063,
REJECT,data_integrity_failed,0.0,,,0.9695662260055542,ACCEPT,46064,
REJECT,data_integrity_failed,0.0,,,0.9950190186500549,ACCEPT,46065,
BITNET_REJECT,,,,,-0.15636518597602844,,46066,HIGH_REJECT
BITNET_REJECT,,,,,0.0,,46067,HIGH_REJECT
BITNET_REJECT,,,,,0.0,,46068,HIGH_REJECT
BITNET_REJECT,,,,,0.0,,46069,HIGH_REJECT
BITNET_REJECT,,,,,0.009919770993292332,,46070,HIGH_REJECT
BITNET_REJECT,,,,,0.0,,46071,HIGH_REJECT
BITNET_REJECT,,,,,0.0,,46072,HIGH_REJECT
BITNET_REJECT,,,,,0.0,,46073,HIGH_REJECT
BITNET_REJECT,,,,,0.0,,46074,HIGH_REJECT
BITNET_REJECT,,,,,0.0,,46075,HIGH_REJECT
BITNET_REJECT,,,,,0.0,,46076,HIGH_REJECT
BITNET_REJECT,,,,,0.0,,46077,HIGH_REJECT
BITNET_REJECT,,,,,0.0,,46078,HIGH_REJECT
BITNET_REJECT,,,,,0.0,,46079,HIGH_REJECT
BITNET_REJECT,,,,,0.0,,46080,HIGH_REJECT
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46081,
BITNET_REJECT,,,,,-0.9954337477684021,,46082,HIGH_REJECT
BITNET_REJECT,,,,,-0.9993686079978943,,46083,HIGH_REJECT
BITNET_REJECT,,,,,0.0,,46084,HIGH_REJECT
BITNET_REJECT,,,,,-0.9999883770942688,,46085,HIGH_REJECT
BITNET_REJECT,,,,,-0.9876547455787659,,46086,HIGH_REJECT
BITNET_REJECT,,,,,0.01067386008799076,,46087,HIGH_REJECT
BITNET_REJECT,,,,,-0.999805748462677,,46088,HIGH_REJECT
BITNET_REJECT,,,,,-0.37113314867019653,,46089,HIGH_REJECT
REJECT,data_integrity_failed,0.0,,,0.9961261749267578,ACCEPT,46090,
BITNET_REJECT,,,,,-0.07860516011714935,,46091,HIGH_REJECT
REJECT,data_integrity_failed,0.0,,,0.9470608830451965,ACCEPT,46092,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46093,
REJECT,data_integrity_failed,0.0,,,0.9951120018959045,ACCEPT,46094,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46095,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46096,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46097,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46098,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46099,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46100,
REJECT,data_integrity_failed,0.0,,,0.627966046333313,ACCEPT,46101,
REJECT,data_integrity_failed,0.0,,,0.9986354112625122,ACCEPT,46102,
REJECT,data_integrity_failed,0.0,,,0.9830615520477295,ACCEPT,46103,
REJECT,data_integrity_failed,0.0,,,0.9373553991317749,ACCEPT,46104,
BITNET_REJECT,,,,,-0.15473830699920654,,46105,HIGH_REJECT
BITNET_REJECT,,,,,-0.9907873272895813,,46106,HIGH_REJECT
BITNET_REJECT,,,,,0.0,,46107,HIGH_REJECT
BITNET_REJECT,,,,,0.0,,46108,HIGH_REJECT
BITNET_REJECT,,,,,0.0,,46109,HIGH_REJECT
BITNET_REJECT,,,,,0.0,,46110,HIGH_REJECT
BITNET_REJECT,,,,,0.0,,46111,HIGH_REJECT
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46112,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46113,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46114,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46115,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46116,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46117,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46118,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46119,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46120,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46121,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46122,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46123,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46124,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46125,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46126,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46127,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46128,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46129,
REJECT,data_integrity_failed,0.0,,,0.9467519521713257,ACCEPT,46130,
BITNET_REJECT,,,,,0.0,,46131,HIGH_REJECT
BITNET_REJECT,,,,,0.0,,46132,HIGH_REJECT
BITNET_REJECT,,,,,0.10845400393009186,,46133,HIGH_REJECT
BITNET_REJECT,,,,,0.0,,46134,HIGH_REJECT
BITNET_REJECT,,,,,0.0,,46135,HIGH_REJECT
BITNET_REJECT,,,,,0.0,,46136,HIGH_REJECT
BITNET_REJECT,,,,,0.0,,46137,HIGH_REJECT
BITNET_REJECT,,,,,0.0,,46138,HIGH_REJECT
BITNET_REJECT,,,,,0.18214498460292816,,46139,HIGH_REJECT
BITNET_REJECT,,,,,-0.9695892930030823,,46140,HIGH_REJECT
BITNET_REJECT,,,,,-0.9437686800956726,,46141,HIGH_REJECT
BITNET_REJECT,,,,,-0.6355051398277283,,46142,HIGH_REJECT
BITNET_REJECT,,,,,0.2434951215982437,,46143,MID_REJECT
BITNET_REJECT,,,,,-0.29364508390426636,,46144,HIGH_REJECT
BITNET_REJECT,,,,,-0.6121237277984619,,46145,HIGH_REJECT
BITNET_REJECT,,,,,0.001803307211957872,,46146,HIGH_REJECT
BITNET_REJECT,,,,,-0.8698809742927551,,46147,HIGH_REJECT
BITNET_REJECT,,,,,0.0,,46148,HIGH_REJECT
BITNET_REJECT,,,,,-0.004455131012946367,,46149,HIGH_REJECT
REJECT,data_integrity_failed,0.0,,,0.916004478931427,ACCEPT,46150,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46151,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46152,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46153,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46154,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46155,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46156,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46157,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46158,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46159,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46160,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46161,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46162,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46163,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46164,
REJECT,data_integrity_failed,0.0,,,0.9963337182998657,ACCEPT,46165,
REJECT,data_integrity_failed,0.0,,,0.9695662260055542,ACCEPT,46166,
REJECT,data_integrity_failed,0.0,,,0.9720922708511353,ACCEPT,46167,
BITNET_REJECT,,,,,0.0,,46168,HIGH_REJECT
BITNET_REJECT,,,,,0.0,,46169,HIGH_REJECT
BITNET_REJECT,,,,,0.0,,46170,HIGH_REJECT
BITNET_REJECT,,,,,0.0,,46171,HIGH_REJECT
BITNET_REJECT,,,,,0.0,,46172,HIGH_REJECT
BITNET_REJECT,,,,,0.0,,46173,HIGH_REJECT
BITNET_REJECT,,,,,0.0,,46174,HIGH_REJECT
BITNET_REJECT,,,,,0.0,,46175,HIGH_REJECT
BITNET_REJECT,,,,,0.0,,46176,HIGH_REJECT
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46177,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46178,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46179,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46180,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46181,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46182,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46183,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46184,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46185,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46186,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46187,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46188,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46189,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46190,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46191,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46192,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46193,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46194,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46195,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46196,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46197,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46198,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46199,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46200,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46201,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46202,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46203,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46204,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46205,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46206,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46207,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46208,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46209,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46210,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46211,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46212,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46213,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46214,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46215,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46216,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46217,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46218,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46219,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46220,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46221,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46222,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46223,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46224,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46225,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46226,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46227,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46228,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46229,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46230,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46231,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46232,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46233,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46234,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46235,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46236,
REJECT,data_integrity_failed,0.0,,,0.9990214109420776,ACCEPT,46237,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46238,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46239,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46240,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46241,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46242,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46243,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46244,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46245,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46246,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46247,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,46248,
